i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,4,false,0,
1,4,false,0,
2,5,false,0,
3,6,false,0,
4,7,false,0,
6,7,false,0,
5,9,false,0,
7,10,false,0,
8,10,false,0,
9,11,false,0,
10,9,false,0,
11,9,false,0,
12,9,false,0,
13,9,false,0,
14,9,false,0,
15,9,false,0,
16,10,false,0,
17,9,false,0,
18,9,false,0,
19,10,false,0,
20,11,false,0,
21,11,false,0,
22,11,false,0,
23,10,false,0,
24,11,false,0,
25,12,false,0,
26,10,false,0,
27,10,false,0,
28,10,false,0,
29,10,false,0,
30,9,false,0,
31,8,false,0,
32,8,false,0,
33,8,false,0,
34,9,false,0,
35,9,false,0,
36,9,false,0,
37,10,false,0,
38,10,false,0,
39,11,false,0,
40,12,false,0,
41,12,false,0,
42,13,false,0,
43,12,false,0,
49,7,false,0,
44,13,false,0,
45,12,false,0,
46,11,false,0,
47,11,false,0,
48,10,false,0,
50,9,false,0,
51,9,false,0,
52,8,false,0,
53,8,false,0,
54,8,false,0,
55,9,false,0,
56,9,false,0,
57,8,false,0,
58,9,false,0,
59,8,false,0,
60,8,false,0,
61,8,false,0,
62,8,false,0,
63,9,false,0,
64,8,false,0,
65,9,false,0,
66,8,false,0,
67,9,false,0,
68,10,false,0,
69,9,false,0,
70,11,false,0,
71,12,false,0,
72,12,false,0,
73,11,false,0,
74,11,false,0,
75,11,false,0,
76,12,false,0,
77,11,false,0,
78,11,false,0,
79,11,false,0,
80,10,false,0,
81,9,false,0,
82,9,false,0,
83,8,false,0,
84,10,false,0,
85,10,false,0,
86,8,false,0,
87,8,false,0,
89,7,false,0,
88,9,false,0,
90,8,false,0,
91,8,false,0,
92,9,false,0,
93,9,false,0,
94,10,false,0,
95,10,false,0,
96,11,false,0,
97,11,false,0,
98,13,false,0,
99,13,false,0,
100,13,false,0,
101,13,false,0,
102,13,false,0,
103,13,false,0,
104,13,false,0,
105,13,false,0,
106,13,false,0,
107,13,false,0,
108,10,false,0,
109,11,false,0,
110,11,false,0,
111,10,false,0,
112,10,false,0,
113,10,false,0,
114,9,false,0,
115,9,false,0,
116,10,false,0,
117,10,false,0,
118,9,false,0,
119,10,false,0,
120,11,false,0,
121,11,false,0,
122,11,false,0,
123,11,false,0,
124,10,false,0,
125,11,false,0,
126,11,false,0,
127,11,false,0,
128,10,false,0,
129,11,false,0,
130,9,false,0,
131,10,false,0,
132,9,false,0,
133,10,false,0,
134,11,false,0,
135,9,false,0,
136,10,false,0,
137,10,false,0,
138,9,false,0,
139,10,false,0,
140,10,false,0,
149,4,false,0,
141,10,false,0,
142,111,false,49,
143,112,false,49,
144,111,false,49,
145,110,false,49,
146,111,false,49,
147,110,false,49,
148,110,false,49,
150,109,false,49,
151,109,false,49,
152,108,false,49,
153,7,false,49,
154,8,false,49,
155,8,false,49,
156,8,false,49,
157,8,false,49,
158,9,false,49,
159,8,false,49,
160,9,false,49,
161,9,false,49,
162,8,false,49,
163,9,false,49,
164,8,false,49,
165,9,false,49,
166,8,false,49,
167,9,false,49,
168,8,false,49,
169,9,false,49,
170,8,false,49,
179,3,false,49,
171,9,false,49,
172,10,false,49,
173,10,false,49,
174,10,false,49,
175,9,false,49,
176,10,false,49,
177,9,false,49,
178,9,false,49,
180,8,false,49,
181,10,false,49,
182,9,false,49,
183,10,false,49,
184,9,false,49,
185,9,false,49,
186,9,false,49,
187,9,false,49,
188,10,false,49,
189,10,false,49,
190,8,false,49,
191,8,false,49,
192,8,false,49,
193,8,false,49,
194,9,false,49,
195,9,false,49,
196,9,false,49,
197,9,false,49,
198,8,false,49,
199,9,false,49,
200,111,false,49,
201,112,false,49,
202,112,false,49,
203,111,false,49,
204,111,false,49,
205,111,false,49,
206,111,false,49,
207,112,false,49,
208,112,false,49,
209,112,false,49,
210,9,false,49,
211,10,false,49,
212,9,false,49,
213,9,false,49,
214,10,false,49,
219,6,false,49,
215,11,false,49,
216,9,false,49,
217,10,false,49,
218,10,false,49,
220,10,false,49,
221,10,false,49,
222,10,false,49,
223,10,false,49,
224,10,false,49,
225,11,false,49,
226,11,false,49,
227,11,false,49,
228,11,false,49,
229,11,false,49,
230,10,false,49,
231,10,false,49,
232,10,false,49,
233,10,false,49,
234,10,false,49,
235,10,false,49,
236,10,false,49,
237,9,false,49,
238,9,false,49,
239,10,false,49,
240,9,false,49,
241,8,false,49,
242,8,false,49,
243,9,false,49,
244,8,false,49,
245,9,false,49,
246,8,false,49,
247,8,false,49,
248,9,false,49,
249,8,false,49,
250,112,false,49,
251,112,false,49,
252,112,false,49,
253,112,false,49,
254,111,false,49,
255,112,false,49,
256,111,false,49,
257,112,false,49,
258,111,false,49,
259,112,false,49,
260,8,false,49,
261,8,false,49,
262,9,false,49,
263,9,false,49,
264,8,false,49,
265,8,false,49,
266,8,false,49,
267,8,false,49,
268,9,false,49,
269,9,false,49,
270,8,false,49,
271,9,false,49,
272,8,false,49,
273,9,false,49,
274,8,false,49,
275,9,false,49,
276,8,false,49,
277,10,false,49,
278,8,false,49,
279,8,false,49,
280,9,false,49,
281,8,false,49,
282,8,false,49,
283,8,false,49,
284,9,false,49,
285,8,false,49,
286,8,false,49,
287,8,false,49,
288,7,false,49,
289,7,false,49,
290,8,false,49,
291,8,false,49,
292,8,false,49,
293,7,false,49,
294,6,false,49,
295,6,false,49,
296,6,false,49,
297,6,false,49,
298,6,false,49,
299,5,false,49,
