i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,7,false,0,
1,7,false,0,
2,8,false,0,
3,8,false,0,
4,9,false,0,
5,9,false,0,
6,11,false,0,
7,11,false,0,
8,12,false,0,
9,13,false,0,
10,11,false,0,
11,11,false,0,
12,11,false,0,
13,12,false,0,
14,13,false,0,
15,13,false,0,
16,13,false,0,
17,13,false,0,
18,14,false,0,
19,14,false,0,
20,14,false,0,
21,14,false,0,
22,13,false,0,
23,12,false,0,
24,12,false,0,
25,15,false,0,
26,13,false,0,
27,13,false,0,
28,13,false,0,
29,13,false,0,
30,12,false,0,
31,12,false,0,
32,12,false,0,
33,13,false,0,
34,13,false,0,
35,11,false,0,
36,12,false,0,
37,13,false,0,
38,14,false,0,
39,15,false,0,
40,15,false,0,
41,16,false,0,
42,16,false,0,
43,16,false,0,
44,16,false,0,
45,18,false,0,
46,26,false,0,
47,25,false,0,
48,25,false,0,
49,23,false,0,
50,23,false,0,
51,22,false,0,
52,21,false,0,
53,21,false,0,
54,22,false,0,
55,12,false,0,
56,12,false,0,
57,12,false,0,
58,12,false,0,
59,12,false,0,
60,12,false,0,
61,12,false,0,
62,12,false,0,
63,13,false,0,
64,11,false,0,
65,9,false,0,
66,10,false,0,
67,10,false,0,
68,12,false,0,
69,12,false,0,
70,12,false,0,
71,12,false,0,
72,12,false,0,
73,12,false,0,
74,12,false,0,
75,14,false,0,
76,12,false,0,
79,8,false,0,
77,11,false,0,
78,10,false,0,
80,9,false,0,
81,9,false,0,
82,11,false,0,
83,11,false,0,
84,11,false,0,
85,11,false,0,
86,11,false,0,
87,11,false,0,
88,11,false,0,
89,11,false,0,
90,11,false,0,
91,12,false,0,
92,10,false,0,
93,10,false,0,
94,9,false,0,
95,10,false,0,
96,10,false,0,
97,9,false,0,
98,10,false,0,
99,11,false,0,
100,11,false,0,
109,4,false,0,
101,13,false,0,
102,12,false,0,
103,12,false,0,
104,13,false,0,
105,12,false,0,
106,12,false,0,
107,12,false,0,
108,11,false,0,
110,118,false,50,
111,119,false,50,
112,119,false,50,
113,119,false,50,
114,119,false,50,
115,119,false,50,
116,119,false,50,
117,119,false,50,
118,120,false,50,
119,121,false,50,
120,11,false,50,
129,2,false,50,
121,12,false,50,
122,13,false,50,
123,13,false,50,
124,14,false,50,
125,13,false,50,
126,13,false,50,
127,13,false,50,
128,12,false,50,
130,12,false,50,
131,12,false,50,
132,13,false,50,
133,13,false,50,
134,13,false,50,
135,15,false,50,
136,15,false,50,
137,16,false,50,
138,15,false,50,
139,15,false,50,
140,13,false,50,
141,12,false,50,
142,12,false,50,
143,123,false,50,
144,123,false,50,
145,120,false,50,
146,121,false,50,
147,121,false,50,
148,121,false,50,
149,121,false,50,
150,123,false,50,
151,123,false,50,
152,123,false,50,
153,11,false,50,
154,11,false,50,
155,12,false,50,
156,11,false,50,
157,11,false,50,
158,11,false,50,
159,11,false,50,
160,9,false,50,
161,9,false,50,
162,9,false,50,
163,9,false,50,
164,10,false,50,
165,9,false,50,
166,10,false,50,
167,11,false,50,
168,11,false,50,
169,11,false,50,
170,12,false,50,
171,12,false,50,
172,13,false,50,
173,12,false,50,
174,12,false,50,
175,12,false,50,
176,10,false,50,
177,10,false,50,
178,10,false,50,
179,9,false,50,
180,123,false,50,
181,123,false,50,
182,123,false,50,
183,124,false,50,
184,125,false,50,
185,125,false,50,
186,124,false,50,
187,125,false,50,
188,125,false,50,
189,125,false,50,
190,12,false,50,
191,12,false,50,
192,13,false,50,
193,12,false,50,
194,12,false,50,
195,11,false,50,
196,11,false,50,
197,13,false,50,
198,13,false,50,
199,13,false,50,
200,11,false,50,
201,11,false,50,
202,11,false,50,
203,12,false,50,
204,12,false,50,
205,12,false,50,
206,12,false,50,
207,11,false,50,
208,10,false,50,
209,10,false,50,
210,120,false,50,
211,119,false,50,
212,119,false,50,
213,120,false,50,
214,119,false,50,
215,119,false,50,
216,120,false,50,
217,120,false,50,
218,120,false,50,
219,123,false,50,
220,13,false,50,
221,13,false,50,
222,13,false,50,
223,14,false,50,
224,14,false,50,
225,14,false,50,
226,12,false,50,
227,14,false,50,
228,13,false,50,
229,11,false,50,
230,11,false,50,
231,11,false,50,
232,11,false,50,
233,11,false,50,
234,11,false,50,
235,11,false,50,
236,10,false,50,
237,10,false,50,
238,10,false,50,
239,11,false,50,
240,10,false,50,
241,10,false,50,
242,11,false,50,
243,11,false,50,
244,11,false,50,
245,12,false,50,
246,13,false,50,
247,119,false,50,
248,120,false,50,
249,120,false,50,
250,120,false,50,
251,119,false,50,
258,5,false,50,
252,120,false,50,
253,121,false,50,
254,122,false,50,
255,120,false,50,
256,120,false,50,
257,11,false,50,
259,11,false,50,
260,11,false,50,
261,11,false,50,
262,11,false,50,
263,10,false,50,
264,11,false,50,
265,9,false,50,
266,10,false,50,
267,10,false,50,
268,11,false,50,
269,12,false,50,
270,12,false,50,
271,12,false,50,
272,13,false,50,
273,13,false,50,
274,13,false,50,
275,13,false,50,
276,13,false,50,
277,12,false,50,
278,11,false,50,
279,11,false,50,
280,10,false,50,
281,12,false,50,
282,12,false,50,
283,12,false,50,
284,12,false,50,
285,12,false,50,
286,118,false,50,
287,118,false,50,
288,119,false,50,
289,118,false,50,
290,117,false,50,
291,116,false,50,
292,116,false,50,
293,116,false,50,
294,117,false,50,
295,116,false,50,
296,9,false,50,
297,9,false,50,
298,9,false,50,
299,9,false,50,
