i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,4,true,0,
1,5,true,0,
2,6,true,0,
3,8,true,0,
4,9,true,0,
5,8,true,0,
6,9,true,0,
7,11,true,0,
8,12,true,0,
9,13,true,0,
10,12,true,0,
11,12,true,0,
12,12,true,0,
13,10,true,0,
14,10,true,0,
15,10,true,0,
16,11,true,0,
17,10,true,0,
18,10,true,0,
19,9,true,0,
20,9,true,0,
21,9,true,0,
22,9,true,0,
23,8,true,0,
24,9,true,0,
25,9,true,0,
26,9,true,0,
27,9,true,0,
29,8,true,0,
28,10,true,0,
30,9,true,0,
31,9,true,0,
32,9,true,0,
33,10,true,0,
34,9,true,0,
35,10,true,0,
36,10,true,0,
37,9,true,0,
38,11,true,0,
39,11,true,0,
40,11,true,0,
41,11,true,0,
42,11,true,0,
43,10,true,0,
44,10,true,0,
45,11,true,0,
46,12,true,0,
47,11,true,0,
48,9,true,0,
49,9,true,0,
50,10,true,0,
51,21,true,0,
52,22,true,0,
53,22,true,0,
54,23,true,0,
55,23,true,0,
56,22,true,0,
57,22,true,0,
58,22,true,0,
59,22,true,0,
60,14,true,0,
61,13,true,0,
62,13,true,0,
63,14,true,0,
64,14,true,0,
65,14,true,0,
66,14,true,0,
67,15,true,0,
68,15,true,0,
69,14,true,0,
70,11,true,0,
71,11,true,0,
72,11,true,0,
73,9,true,0,
74,11,true,0,
75,10,true,0,
76,10,true,0,
77,9,true,0,
78,8,true,0,
79,10,true,0,
80,9,true,0,
81,9,true,0,
82,9,true,0,
83,9,true,0,
84,9,true,0,
85,9,true,0,
86,9,true,0,
88,9,true,0,
87,9,true,0,
89,8,true,0,
90,9,true,0,
91,9,true,0,
92,10,true,0,
93,10,true,0,
94,10,true,0,
95,10,true,0,
96,11,true,0,
97,12,true,0,
98,13,true,0,
99,14,true,0,
100,12,true,0,
101,13,true,0,
102,12,true,0,
103,12,true,0,
104,12,true,0,
105,13,true,0,
106,12,true,0,
107,12,true,0,
108,10,true,0,
109,10,true,0,
110,9,true,0,
111,9,true,0,
112,9,true,0,
113,9,true,0,
114,9,true,0,
115,10,true,0,
116,9,true,0,
117,9,true,0,
118,9,true,0,
119,10,true,0,
120,10,true,0,
121,10,true,0,
122,10,true,0,
123,11,true,0,
124,11,true,0,
125,10,true,0,
126,103,true,76,
127,103,true,76,
128,104,true,76,
129,103,true,76,
130,102,true,76,
131,102,true,76,
132,102,true,76,
133,101,true,76,
134,101,true,76,
135,101,true,76,
136,8,true,76,
137,9,true,76,
138,8,true,76,
139,9,true,76,
140,8,true,76,
141,8,true,76,
142,8,true,76,
143,8,true,76,
144,9,true,76,
145,9,true,76,
146,8,true,76,
147,9,true,76,
148,8,true,76,
149,9,true,76,
150,9,true,76,
151,8,true,76,
152,9,true,76,
153,9,true,76,
154,8,true,76,
155,8,true,76,
156,9,true,76,
157,8,true,76,
158,8,true,76,
159,8,true,76,
160,8,true,76,
161,8,true,76,
162,8,true,76,
163,8,true,76,
164,8,true,76,
165,9,true,76,
166,9,true,76,
167,8,true,76,
168,9,true,76,
169,9,true,76,
170,10,true,76,
171,9,true,76,
172,9,true,76,
173,10,true,76,
174,9,true,76,
175,10,true,76,
176,9,true,76,
177,9,true,76,
178,9,true,76,
179,9,true,76,
180,9,true,76,
181,8,true,76,
182,8,true,76,
183,8,true,76,
184,8,true,76,
185,9,true,76,
186,10,true,76,
187,10,true,76,
188,8,true,76,
189,9,true,76,
190,8,true,76,
191,93,true,76,
192,93,true,76,
193,94,true,76,
194,94,true,76,
195,93,true,76,
196,93,true,76,
197,94,true,76,
198,94,true,76,
199,94,true,76,
200,94,true,76,
201,9,true,76,
202,9,true,76,
203,10,true,76,
204,10,true,76,
205,10,true,76,
206,10,true,76,
207,10,true,76,
210,9,true,76,
208,11,true,76,
209,10,true,76,
211,12,true,76,
212,12,true,76,
213,12,true,76,
214,12,true,76,
215,12,true,76,
216,11,true,76,
217,12,true,76,
218,12,true,76,
219,12,true,76,
220,12,true,76,
221,11,true,76,
222,11,true,76,
223,11,true,76,
224,11,true,76,
225,10,true,76,
226,10,true,76,
227,11,true,76,
228,10,true,76,
229,10,true,76,
230,9,true,76,
231,10,true,76,
239,3,true,76,
232,10,true,76,
233,10,true,76,
234,11,true,76,
235,10,true,76,
236,10,true,76,
237,10,true,76,
238,10,true,76,
240,9,true,76,
241,8,true,76,
242,8,true,76,
243,9,true,76,
244,8,true,76,
245,9,true,76,
246,9,true,76,
247,9,true,76,
248,8,true,76,
249,9,true,76,
250,10,true,76,
251,11,true,76,
252,11,true,76,
253,98,true,77,
254,98,true,77,
255,98,true,77,
256,98,true,77,
257,98,true,77,
258,97,true,77,
259,97,true,77,
260,95,true,77,
261,96,true,77,
269,3,true,77,
262,97,true,77,
263,9,true,77,
264,10,true,77,
265,9,true,77,
266,10,true,77,
267,10,true,77,
268,10,true,77,
270,9,true,77,
271,8,true,77,
272,8,true,77,
273,9,true,77,
274,9,true,77,
275,9,true,77,
276,10,true,77,
277,9,true,77,
278,9,true,77,
279,9,true,77,
280,9,true,77,
281,9,true,77,
282,8,true,77,
283,8,true,77,
284,8,true,77,
285,8,true,77,
286,9,true,77,
287,8,true,77,
288,9,true,77,
289,9,true,77,
290,8,true,77,
291,9,true,77,
292,8,true,77,
293,8,true,77,
294,8,true,77,
295,7,true,77,
296,6,true,77,
297,6,true,77,
298,6,true,77,
299,5,true,77,
