i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,26,true,0,
1,26,true,0,
2,27,true,0,
3,27,true,0,
4,28,true,0,
5,29,true,0,
6,30,true,0,
7,31,true,0,
8,30,true,0,
9,31,true,0,
10,33,true,0,
11,33,true,0,
13,34,true,0,
12,35,true,0,
14,35,true,0,
15,36,true,0,
16,36,true,0,
17,37,true,0,
18,36,true,0,
20,37,true,0,
19,38,true,0,
21,39,true,0,
22,39,true,0,
23,40,true,0,
24,40,true,0,
25,44,true,0,
26,44,true,0,
27,45,true,0,
29,46,true,0,
30,45,true,0,
28,47,true,0,
31,47,true,0,
32,48,true,0,
33,48,true,0,
34,49,true,0,
35,50,true,0,
36,50,true,0,
37,51,true,0,
38,51,true,0,
40,52,true,0,
39,53,true,0,
41,53,true,0,
42,54,true,0,
43,54,true,0,
44,54,true,0,
45,54,true,0,
46,55,true,0,
47,57,true,0,
48,57,true,0,
49,58,true,0,
50,58,true,0,
51,59,true,0,
52,59,true,0,
53,60,true,0,
54,60,true,0,
55,61,true,0,
56,61,true,0,
57,67,true,0,
58,68,true,0,
59,68,true,0,
60,69,true,0,
61,69,true,0,
62,70,true,0,
63,71,true,0,
64,72,true,0,
65,72,true,0,
66,73,true,0,
67,74,true,0,
68,74,true,0,
69,75,true,0,
70,75,true,0,
71,76,true,0,
72,76,true,0,
73,77,true,0,
74,76,true,0,
75,77,true,0,
76,77,true,0,
77,78,true,0,
78,78,true,0,
79,78,true,0,
80,59,true,0,
81,59,true,0,
82,59,true,0,
83,59,true,0,
84,59,true,0,
85,59,true,0,
86,58,true,0,
87,57,true,0,
88,58,true,0,
89,66,true,0,
90,65,true,0,
91,64,true,0,
92,65,true,0,
93,64,true,0,
94,65,true,0,
95,64,true,0,
96,64,true,0,
97,64,true,0,
98,64,true,0,
99,64,true,0,
100,64,true,0,
101,64,true,0,
102,64,true,0,
103,64,true,0,
104,65,true,0,
105,62,true,0,
106,62,true,0,
107,63,true,0,
108,65,true,0,
109,65,true,0,
110,66,true,0,
111,64,true,0,
112,65,true,0,
113,64,true,0,
114,65,true,0,
115,64,true,0,
116,64,true,0,
117,64,true,0,
118,64,true,0,
119,65,true,0,
120,64,true,0,
121,65,true,0,
122,65,true,0,
123,65,true,0,
124,65,true,0,
125,65,true,0,
126,65,true,0,
127,63,true,0,
128,63,true,0,
129,63,true,0,
130,64,true,0,
131,63,true,0,
132,64,true,0,
133,63,true,0,
134,65,true,0,
135,64,true,0,
136,65,true,0,
137,58,true,0,
138,59,true,0,
139,58,true,0,
140,58,true,0,
141,57,true,0,
142,58,true,0,
143,57,true,0,
144,57,true,0,
145,63,true,0,
146,63,true,0,
147,63,true,0,
148,63,true,0,
149,63,true,0,
150,63,true,0,
151,64,true,0,
152,64,true,0,
153,65,true,0,
154,66,true,0,
155,66,true,0,
156,66,true,0,
157,66,true,0,
158,66,true,0,
159,66,true,0,
160,66,true,0,
161,65,true,0,
162,66,true,0,
163,65,true,0,
164,66,true,0,
165,65,true,0,
166,66,true,0,
167,65,true,0,
168,66,true,0,
169,152,true,92,
170,152,true,92,
171,151,true,92,
172,152,true,92,
173,151,true,92,
174,152,true,92,
175,152,true,92,
176,152,true,92,
177,152,true,92,
178,152,true,92,
179,152,true,92,
180,152,true,92,
181,152,true,92,
182,152,true,92,
183,152,true,92,
184,150,true,92,
185,150,true,92,
186,150,true,92,
187,151,true,92,
188,148,true,92,
189,149,true,92,
190,148,true,92,
191,149,true,92,
192,152,true,92,
193,153,true,92,
194,153,true,92,
195,153,true,92,
196,153,true,92,
197,153,true,92,
198,153,true,92,
199,152,true,92,
200,152,true,92,
201,152,true,92,
202,152,true,92,
203,152,true,92,
204,152,true,92,
205,151,true,92,
206,152,true,92,
207,151,true,92,
208,152,true,92,
209,151,true,92,
210,151,true,92,
211,152,true,92,
212,151,true,92,
213,152,true,92,
214,150,true,92,
215,150,true,92,
216,150,true,92,
217,150,true,92,
218,150,true,92,
219,149,true,92,
220,150,true,92,
221,151,true,92,
222,151,true,92,
223,151,true,92,
224,151,true,92,
225,144,true,92,
226,143,true,92,
227,144,true,92,
228,143,true,92,
229,142,true,92,
230,143,true,92,
231,142,true,92,
232,141,true,92,
233,144,true,92,
234,145,true,92,
235,144,true,92,
236,145,true,92,
237,144,true,92,
238,145,true,92,
239,144,true,92,
240,144,true,92,
241,144,true,92,
242,144,true,92,
243,144,true,92,
244,144,true,92,
245,145,true,92,
246,145,true,92,
247,145,true,92,
248,144,true,92,
249,51,true,92,
250,52,true,92,
251,51,true,92,
252,52,true,92,
253,51,true,92,
254,51,true,92,
255,51,true,92,
256,51,true,92,
257,50,true,92,
258,50,true,92,
259,50,true,92,
260,49,true,92,
261,50,true,92,
262,49,true,92,
263,50,true,92,
264,49,true,92,
265,49,true,92,
266,49,true,92,
267,47,true,92,
268,47,true,92,
269,47,true,92,
270,47,true,92,
271,138,true,93,
272,133,true,93,
273,133,true,93,
274,133,true,93,
275,133,true,93,
276,132,true,93,
277,133,true,93,
278,132,true,93,
279,132,true,93,
280,132,true,93,
281,132,true,93,
282,131,true,93,
283,132,true,93,
284,131,true,93,
285,131,true,93,
286,131,true,93,
287,131,true,93,
288,130,true,93,
289,131,true,93,
290,130,true,93,
291,130,true,93,
292,130,true,93,
293,130,true,93,
294,130,true,93,
295,130,true,93,
296,130,true,93,
297,129,true,93,
298,130,true,93,
299,129,true,93,
