i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,14,true,0,
1,14,true,0,
2,15,true,0,
3,16,true,0,
4,17,true,0,
5,19,true,0,
6,20,true,0,
7,21,true,0,
8,22,true,0,
9,23,true,0,
10,24,true,0,
11,24,true,0,
12,27,true,0,
13,28,true,0,
15,28,true,0,
14,29,true,0,
16,30,true,0,
17,31,true,0,
18,32,true,0,
19,33,true,0,
20,34,true,0,
21,35,true,0,
23,35,true,0,
22,35,true,0,
24,36,true,0,
25,39,true,0,
26,39,true,0,
27,40,true,0,
28,41,true,0,
29,41,true,0,
30,42,true,0,
31,42,true,0,
33,43,true,0,
32,43,true,0,
34,44,true,0,
35,44,true,0,
36,44,true,0,
37,44,true,0,
38,45,true,0,
39,45,true,0,
40,36,true,0,
41,36,true,0,
42,37,true,0,
43,36,true,0,
44,41,true,0,
45,40,true,0,
46,40,true,0,
47,38,true,0,
48,38,true,0,
49,38,true,0,
50,38,true,0,
51,41,true,0,
52,39,true,0,
53,39,true,0,
54,38,true,0,
55,38,true,0,
56,38,true,0,
57,38,true,0,
58,36,true,0,
59,36,true,0,
60,36,true,0,
61,36,true,0,
62,36,true,0,
63,35,true,0,
64,37,true,0,
65,35,true,0,
66,34,true,0,
67,38,true,0,
68,37,true,0,
69,37,true,0,
70,37,true,0,
71,37,true,0,
72,38,true,0,
73,38,true,0,
74,38,true,0,
75,39,true,0,
76,38,true,0,
77,39,true,0,
78,38,true,0,
79,39,true,0,
80,37,true,0,
81,38,true,0,
82,37,true,0,
83,38,true,0,
84,32,true,0,
85,33,true,0,
86,32,true,0,
87,32,true,0,
88,35,true,0,
89,36,true,0,
90,36,true,0,
91,35,true,0,
92,35,true,0,
93,35,true,0,
94,34,true,0,
95,35,true,0,
96,34,true,0,
97,35,true,0,
98,35,true,0,
99,35,true,0,
100,35,true,0,
101,34,true,0,
102,35,true,0,
103,35,true,0,
104,36,true,0,
105,36,true,0,
106,35,true,0,
107,33,true,0,
108,33,true,0,
109,33,true,0,
110,33,true,0,
111,33,true,0,
112,34,true,0,
113,34,true,0,
114,35,true,0,
115,34,true,0,
116,35,true,0,
117,34,true,0,
118,34,true,0,
119,34,true,0,
120,34,true,0,
121,34,true,0,
122,34,true,0,
123,33,true,0,
124,33,true,0,
125,33,true,0,
126,36,true,0,
127,37,true,0,
128,32,true,0,
129,33,true,0,
130,33,true,0,
131,33,true,0,
132,34,true,0,
133,33,true,0,
134,34,true,0,
135,33,true,0,
136,34,true,0,
137,34,true,0,
138,33,true,0,
139,33,true,0,
140,33,true,0,
141,33,true,0,
142,35,true,0,
143,35,true,0,
144,33,true,0,
145,34,true,0,
146,33,true,0,
147,37,true,0,
148,37,true,0,
149,38,true,0,
150,37,true,0,
151,38,true,0,
152,36,true,0,
153,36,true,0,
154,36,true,0,
155,35,true,0,
156,35,true,0,
157,35,true,0,
158,35,true,0,
159,35,true,0,
160,35,true,0,
161,35,true,0,
162,34,true,0,
163,35,true,0,
164,124,true,89,
165,124,true,89,
166,121,true,89,
167,121,true,89,
168,121,true,89,
169,122,true,89,
170,122,true,89,
171,126,true,89,
172,126,true,89,
173,127,true,89,
174,127,true,89,
175,127,true,89,
176,127,true,89,
177,129,true,89,
178,129,true,89,
179,129,true,89,
180,129,true,89,
181,129,true,89,
182,129,true,89,
183,129,true,89,
184,128,true,89,
185,128,true,89,
186,128,true,89,
187,127,true,89,
188,128,true,89,
189,128,true,89,
190,127,true,89,
191,128,true,89,
192,128,true,89,
193,128,true,89,
194,128,true,89,
195,128,true,89,
196,128,true,89,
197,128,true,89,
198,128,true,89,
199,129,true,89,
200,129,true,89,
201,129,true,89,
202,130,true,89,
203,129,true,89,
204,40,true,89,
205,40,true,89,
206,40,true,89,
207,39,true,89,
208,39,true,89,
209,39,true,89,
210,38,true,89,
211,36,true,89,
212,35,true,89,
213,36,true,89,
214,35,true,89,
215,35,true,89,
216,39,true,89,
217,38,true,89,
218,37,true,89,
219,38,true,89,
220,38,true,89,
221,38,true,89,
222,37,true,89,
223,37,true,89,
224,37,true,89,
225,36,true,89,
226,124,true,89,
227,122,true,89,
228,122,true,89,
229,121,true,89,
230,121,true,89,
231,124,true,89,
232,124,true,89,
233,124,true,89,
234,124,true,89,
235,124,true,89,
236,124,true,89,
237,124,true,89,
238,122,true,89,
239,123,true,89,
240,122,true,89,
241,123,true,89,
242,122,true,89,
243,123,true,89,
244,122,true,89,
245,123,true,89,
246,123,true,89,
247,122,true,89,
248,123,true,89,
249,122,true,89,
250,123,true,89,
251,118,true,89,
252,119,true,89,
253,118,true,89,
254,118,true,89,
255,117,true,89,
256,119,true,89,
257,119,true,89,
258,120,true,89,
259,119,true,89,
260,119,true,89,
261,118,true,89,
262,118,true,89,
263,119,true,89,
264,118,true,89,
265,119,true,89,
266,30,true,89,
267,31,true,89,
268,30,true,89,
269,29,true,89,
270,30,true,89,
271,28,true,89,
272,27,true,89,
273,28,true,89,
274,27,true,89,
275,27,true,89,
276,27,true,89,
277,27,true,89,
278,27,true,89,
279,27,true,89,
280,27,true,89,
281,27,true,89,
282,26,true,89,
283,27,true,89,
284,27,true,89,
285,27,true,89,
286,26,true,89,
287,27,true,89,
288,26,true,89,
289,26,true,89,
290,25,true,89,
291,24,true,89,
292,24,true,89,
293,24,true,89,
294,24,true,89,
295,23,true,89,
296,18,true,89,
297,18,true,89,
298,18,true,89,
299,18,true,89,
