i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,2,true,0,
1,3,true,0,
2,2,true,0,
3,3,true,0,
4,3,true,0,
5,3,true,0,
6,2,true,0,
7,2,true,0,
8,2,true,0,
9,2,true,0,
11,3,true,0,
10,4,true,0,
12,3,true,0,
13,3,true,0,
14,2,true,0,
15,2,true,0,
16,2,true,0,
17,2,true,0,
18,3,true,0,
19,3,true,0,
20,3,true,0,
21,2,true,0,
23,1,true,0,
22,3,true,0,
25,1,true,0,
24,3,true,0,
26,2,true,0,
27,2,true,0,
28,2,true,0,
29,2,true,0,
30,3,true,0,
31,3,true,0,
33,2,true,0,
32,4,true,0,
35,1,true,0,
34,3,true,0,
37,2,true,0,
36,3,true,0,
38,2,true,0,
39,2,true,0,
41,2,true,0,
40,3,true,0,
42,2,true,0,
43,3,true,0,
44,2,true,0,
45,3,true,0,
47,2,true,0,
46,3,true,0,
49,1,true,0,
48,3,true,0,
50,3,true,0,
51,2,true,0,
52,2,true,0,
53,2,true,0,
54,12,true,0,
55,3,true,0,
57,2,true,0,
56,2,true,0,
58,2,true,0,
59,2,true,0,
60,2,true,0,
61,2,true,0,
62,3,true,0,
63,3,true,0,
65,1,true,0,
64,3,true,0,
67,2,true,0,
66,3,true,0,
68,2,true,0,
69,2,true,0,
71,2,true,0,
70,2,true,0,
72,3,true,0,
73,3,true,0,
74,3,true,0,
75,3,true,0,
76,2,true,0,
77,3,true,0,
78,2,true,0,
79,2,true,0,
80,2,true,0,
81,2,true,0,
83,1,true,0,
82,3,true,0,
84,2,true,0,
85,2,true,0,
86,3,true,0,
87,4,true,0,
88,3,true,0,
89,3,true,0,
90,2,true,0,
91,2,true,0,
93,2,true,0,
92,3,true,0,
95,1,true,0,
94,3,true,0,
97,2,true,0,
96,3,true,0,
98,3,true,0,
99,3,true,0,
101,2,true,0,
100,4,true,0,
103,2,true,0,
102,93,true,63,
104,92,true,63,
105,3,true,63,
106,3,true,63,
107,3,true,63,
108,2,true,63,
109,2,true,63,
110,2,true,63,
111,3,true,63,
112,2,true,63,
113,2,true,63,
115,2,true,63,
114,2,true,63,
116,2,true,63,
117,2,true,63,
118,3,true,63,
119,3,true,63,
121,2,true,63,
120,4,true,63,
122,3,true,63,
123,2,true,63,
124,2,true,63,
125,2,true,63,
127,2,true,63,
126,3,true,63,
129,1,true,63,
128,3,true,63,
131,2,true,63,
130,3,true,63,
132,3,true,63,
133,3,true,63,
134,2,true,63,
135,2,true,63,
136,2,true,63,
137,3,true,63,
138,2,true,63,
139,2,true,63,
141,2,true,63,
140,2,true,63,
142,2,true,63,
143,2,true,63,
145,2,true,63,
144,4,true,63,
147,2,true,63,
146,3,true,63,
149,1,true,63,
148,3,true,63,
150,94,true,64,
151,95,true,64,
152,2,true,64,
153,2,true,64,
155,2,true,64,
154,2,true,64,
156,2,true,64,
157,2,true,64,
158,2,true,64,
159,2,true,64,
161,2,true,64,
160,2,true,64,
162,2,true,64,
163,2,true,64,
164,3,true,64,
165,3,true,64,
166,3,true,64,
167,3,true,64,
168,2,true,64,
169,2,true,64,
171,2,true,64,
170,3,true,64,
173,1,true,64,
172,3,true,64,
174,3,true,64,
175,2,true,64,
177,1,true,64,
176,3,true,64,
178,2,true,64,
179,3,true,64,
180,2,true,64,
181,2,true,64,
182,3,true,64,
183,2,true,64,
184,2,true,64,
185,2,true,64,
186,2,true,64,
187,3,true,64,
188,3,true,64,
189,3,true,64,
191,2,true,64,
190,4,true,64,
193,1,true,64,
192,3,true,64,
194,90,true,64,
195,91,true,64,
197,2,true,64,
196,2,true,64,
198,3,true,64,
199,2,true,64,
200,2,true,64,
201,2,true,64,
203,1,true,64,
202,3,true,64,
204,2,true,64,
205,2,true,64,
206,2,true,64,
207,2,true,64,
208,2,true,64,
209,2,true,64,
210,2,true,64,
211,3,true,64,
213,1,true,64,
212,3,true,64,
214,2,true,64,
215,2,true,64,
216,2,true,64,
217,2,true,64,
218,3,true,64,
219,3,true,64,
220,3,true,64,
221,2,true,64,
223,1,true,64,
222,3,true,64,
225,2,true,64,
224,3,true,64,
226,2,true,64,
227,2,true,64,
228,2,true,64,
229,2,true,64,
231,2,true,64,
230,3,true,64,
233,1,true,64,
232,3,true,64,
234,2,true,64,
235,2,true,64,
237,1,true,64,
236,3,true,64,
238,3,true,64,
239,3,true,64,
240,2,true,64,
241,2,true,64,
242,87,true,64,
243,88,true,64,
244,2,true,64,
245,3,true,64,
246,2,true,64,
247,2,true,64,
249,2,true,64,
248,3,true,64,
250,2,true,64,
251,2,true,64,
253,1,true,64,
252,3,true,64,
255,2,true,64,
254,3,true,64,
256,2,true,64,
257,2,true,64,
259,2,true,64,
258,2,true,64,
261,1,true,64,
260,3,true,64,
263,2,true,64,
262,4,true,64,
264,2,true,64,
265,2,true,64,
266,2,true,64,
267,3,true,64,
268,3,true,64,
269,2,true,64,
270,2,true,64,
271,2,true,64,
272,2,true,64,
273,3,true,64,
275,1,true,64,
274,3,true,64,
277,2,true,64,
276,2,true,64,
278,2,true,64,
279,2,true,64,
280,3,true,64,
281,2,true,64,
282,2,true,64,
283,3,true,64,
285,1,true,64,
284,3,true,64,
287,2,true,64,
286,2,true,64,
288,2,true,64,
289,2,true,64,
291,1,true,64,
290,3,true,64,
293,2,true,64,
292,3,true,64,
294,90,true,66,
295,89,true,66,
297,1,true,66,
296,3,true,66,
298,3,true,66,
299,2,true,66,
