i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,3,true,0,
1,4,true,0,
2,4,true,0,
3,4,true,0,
5,2,true,0,
4,5,true,0,
7,2,true,0,
6,5,true,0,
8,4,true,0,
9,5,true,0,
10,3,true,0,
11,4,true,0,
12,4,true,0,
13,4,true,0,
14,4,true,0,
15,4,true,0,
16,4,true,0,
17,4,true,0,
19,2,true,0,
18,5,true,0,
20,4,true,0,
21,3,true,0,
23,4,true,0,
22,6,true,0,
24,4,true,0,
25,3,true,0,
26,3,true,0,
27,4,true,0,
29,2,true,0,
28,5,true,0,
30,4,true,0,
31,4,true,0,
33,2,true,0,
32,6,true,0,
34,3,true,0,
35,3,true,0,
37,1,true,0,
36,4,true,0,
38,3,true,0,
39,3,true,0,
41,2,true,0,
40,4,true,0,
42,3,true,0,
43,3,true,0,
44,3,true,0,
45,2,true,0,
46,3,true,0,
47,3,true,0,
48,3,true,0,
49,3,true,0,
50,3,true,0,
51,4,true,0,
52,3,true,0,
53,3,true,0,
54,39,true,0,
55,3,true,0,
56,3,true,0,
57,116,true,50,
59,3,true,50,
58,117,true,50,
60,3,true,50,
61,3,true,50,
62,3,true,50,
63,3,true,50,
65,2,true,50,
64,4,true,50,
66,2,true,50,
67,2,true,50,
69,1,true,50,
68,4,true,50,
70,3,true,50,
71,3,true,50,
73,2,true,50,
72,4,true,50,
74,3,true,50,
75,5,true,50,
77,3,true,50,
76,8,true,50,
78,141,true,50,
79,142,true,50,
80,3,true,50,
81,4,true,50,
82,4,true,50,
83,383,true,50,
84,702,true,51,
85,515,true,51,
86,493,true,51,
87,302,true,51,
88,3,true,51,
89,3,true,51,
90,4,true,51,
91,4,true,51,
92,4,true,51,
93,4,true,51,
94,4,true,51,
95,3,true,51,
96,4,true,51,
97,134,true,51,
99,2,true,51,
98,136,true,51,
100,4,true,51,
101,4,true,51,
102,3,true,51,
103,4,true,51,
104,4,true,51,
105,5,true,51,
107,123,true,52,
106,126,true,52,
109,2,true,52,
108,5,true,52,
110,3,true,52,
111,4,true,52,
112,4,true,52,
113,4,true,52,
114,3,true,52,
115,4,true,52,
116,3,true,52,
117,3,true,52,
119,2,true,52,
118,4,true,52,
120,340,true,51,
121,477,true,51,
122,141,true,51,
123,4,true,51,
125,3,true,51,
124,7,true,51,
126,153,true,52,
127,153,true,52,
128,139,true,52,
129,140,true,52,
130,4,true,52,
131,4,true,52,
132,4,true,52,
133,4,true,52,
134,118,true,52,
135,119,true,52,
136,3,true,52,
137,3,true,52,
138,4,true,52,
139,4,true,52,
140,3,true,52,
141,3,true,52,
142,3,true,52,
143,3,true,52,
144,4,true,52,
145,3,true,52,
146,3,true,52,
147,4,true,52,
149,2,true,52,
148,4,true,52,
151,2,true,52,
150,6,true,52,
153,2,true,52,
152,121,true,52,
155,3,true,52,
154,122,true,52,
156,3,true,52,
157,4,true,52,
158,3,true,52,
159,3,true,52,
160,3,true,52,
161,3,true,52,
162,4,true,52,
163,4,true,52,
164,4,true,52,
165,3,true,52,
167,2,true,52,
166,5,true,52,
168,4,true,52,
169,3,true,52,
171,115,true,53,
170,117,true,53,
172,3,true,53,
173,4,true,53,
174,3,true,53,
175,3,true,53,
176,3,true,53,
177,3,true,53,
178,4,true,53,
179,4,true,53,
180,3,true,53,
181,3,true,53,
182,3,true,53,
183,4,true,53,
184,3,true,53,
185,3,true,53,
187,2,true,53,
186,5,true,53,
188,3,true,53,
189,3,true,53,
191,117,true,54,
190,121,true,54,
192,3,true,54,
193,3,true,54,
194,4,true,54,
195,3,true,54,
196,3,true,54,
197,4,true,54,
198,3,true,54,
199,3,true,54,
200,4,true,54,
201,3,true,54,
202,3,true,54,
203,3,true,54,
205,2,true,54,
204,4,true,54,
206,3,true,54,
207,3,true,54,
208,4,true,54,
209,113,true,54,
210,114,true,54,
211,4,true,54,
213,2,true,54,
212,6,true,54,
214,4,true,54,
215,4,true,54,
216,4,true,54,
217,4,true,54,
218,3,true,54,
219,4,true,54,
220,4,true,54,
221,4,true,54,
222,4,true,54,
223,3,true,54,
224,4,true,54,
225,4,true,54,
226,4,true,54,
227,3,true,54,
228,114,true,55,
229,114,true,55,
230,3,true,55,
231,3,true,55,
232,4,true,55,
233,3,true,55,
234,3,true,55,
235,4,true,55,
236,3,true,55,
237,3,true,55,
238,3,true,55,
239,3,true,55,
241,2,true,55,
240,6,true,55,
243,2,true,55,
242,4,true,55,
244,3,true,55,
245,3,true,55,
246,3,true,55,
247,4,true,55,
249,112,true,55,
248,115,true,55,
250,3,true,55,
251,3,true,55,
252,3,true,55,
253,3,true,55,
254,3,true,55,
255,3,true,55,
256,3,true,55,
257,3,true,55,
258,3,true,55,
259,3,true,55,
260,2,true,55,
261,2,true,55,
262,3,true,55,
263,2564351,true,55,
264,2564781,true,52,
265,489,true,52,
266,143,true,52,
267,3,true,52,
268,3,true,52,
269,3,true,52,
270,3,true,52,
271,107,true,52,
272,107,true,52,
273,3,true,52,
274,3,true,52,
275,3,true,52,
276,3,true,52,
277,3,true,52,
278,2,true,52,
279,3,true,52,
280,2,true,52,
281,4,true,52,
282,3,true,52,
283,3,true,52,
284,3,true,52,
285,3,true,52,
286,3,true,52,
287,3,true,52,
288,3,true,52,
289,3,true,52,
290,4,true,52,
291,3,true,52,
292,3,true,52,
293,3,true,52,
294,3,true,52,
295,3,true,52,
296,3,true,52,
297,3,true,52,
299,112,true,52,
298,114,true,52,
