i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,5,true,0,
1,5,true,0,
2,4,true,0,
3,4,true,0,
4,3,true,0,
5,4,true,0,
6,4,true,0,
7,4,true,0,
8,3,true,0,
9,3,true,0,
10,3,true,0,
11,4,true,0,
12,3,true,0,
13,3,true,0,
14,3,true,0,
15,3,true,0,
16,4,true,0,
17,3,true,0,
18,3,true,0,
19,3,true,0,
20,4,true,0,
21,3,true,0,
22,2,true,0,
23,3,true,0,
24,3,true,0,
25,3,true,0,
26,3,true,0,
27,2,true,0,
28,2,true,0,
29,3,true,0,
30,2,true,0,
31,2,true,0,
32,2,true,0,
33,2,true,0,
34,2,true,0,
35,2,true,0,
36,2,true,0,
37,2,true,0,
38,2,true,0,
39,2,true,0,
40,2,true,0,
41,2,true,0,
42,657,true,55,
43,542,true,55,
44,541,true,55,
45,540,true,55,
46,547,true,55,
47,531,true,55,
48,554,true,55,
49,530,true,55,
50,522,true,55,
51,538,true,55,
52,533,true,55,
53,555,true,55,
54,539,true,55,
55,553,true,55,
56,564,true,47,
57,510,true,46,
58,548,true,46,
59,538,true,46,
60,552,true,46,
61,527,true,47,
62,502,true,47,
63,543,true,47,
64,564,true,47,
65,556,true,47,
66,523,true,47,
67,350,true,47,
68,497,true,47,
69,467,true,47,
70,149,true,47,
71,562,true,47,
72,540,true,47,
73,151,true,47,
74,465,true,47,
75,471,true,47,
76,499,true,47,
77,499,true,47,
78,509,true,46,
79,526,true,46,
80,530,true,46,
81,152,true,46,
82,521,true,46,
83,521,true,46,
84,456,true,46,
85,3,true,46,
86,3,true,46,
87,535,true,46,
88,482,true,46,
89,539,true,47,
90,560,true,47,
91,598,true,47,
92,149,true,47,
93,142,true,47,
94,2,true,47,
95,2,true,47,
96,151,true,47,
97,594,true,46,
98,544,true,46,
99,548,true,46,
100,523,true,46,
101,149,true,46,
102,494,true,47,
103,2,true,47,
104,2,true,47,
105,499,true,47,
106,583,true,47,
107,584,true,47,
108,146,true,47,
109,2,true,47,
110,306,true,47,
111,4,true,47,
112,314,true,47,
113,531,true,47,
114,552,true,47,
115,311,true,47,
116,2,true,47,
117,521,true,46,
118,540,true,47,
119,494,true,47,
120,500,true,47,
121,556,true,47,
122,640,true,47,
123,529,true,47,
124,507,true,47,
125,595,true,47,
126,643,true,47,
127,576,true,47,
128,510,true,47,
129,561,true,47,
130,620,true,47,
131,570,true,47,
132,3,true,47,
133,3,true,47,
134,2,true,47,
135,523,true,47,
136,543,true,47,
137,477,true,47,
138,525,true,47,
139,144,true,47,
140,2,true,47,
141,2,true,47,
142,560,true,47,
143,527,true,47,
144,3,true,47,
145,3,true,47,
146,147,true,47,
147,3,true,47,
148,536,true,47,
149,577,true,47,
150,636,true,47,
151,628,true,47,
152,647,true,47,
153,469,true,47,
154,518,true,47,
155,484,true,47,
156,562,true,47,
157,546,true,47,
158,574,true,47,
159,543,true,47,
160,519,true,47,
161,519,true,47,
162,584,true,47,
163,494,true,47,
164,543,true,47,
165,503,true,47,
166,587,true,47,
167,564,true,47,
168,545,true,47,
169,556,true,47,
170,503,true,47,
171,525,true,47,
172,493,true,47,
173,545,true,47,
174,465,true,47,
175,521,true,47,
176,475,true,47,
177,470,true,47,
178,468,true,47,
179,530,true,47,
180,468,true,47,
181,561,true,47,
182,523,true,47,
183,547,true,48,
184,304,true,48,
185,3,true,48,
186,515,true,47,
187,471,true,47,
188,465,true,47,
189,560,true,47,
190,578,true,47,
191,311,true,47,
192,294,true,47,
193,3,true,47,
194,3,true,47,
195,151,true,47,
196,463,true,47,
197,306,true,47,
198,2,true,47,
199,2,true,47,
200,3,true,47,
201,478,true,48,
202,144,true,48,
203,3,true,48,
204,3,true,48,
205,442,true,47,
206,3,true,47,
207,3,true,47,
208,2,true,47,
209,325,true,47,
210,308,true,47,
211,143,true,47,
212,3,true,47,
213,2,true,47,
214,139,true,48,
215,3,true,48,
216,3,true,48,
217,3,true,48,
218,151,true,48,
219,503,true,48,
220,2,true,48,
221,2,true,48,
222,140,true,49,
223,3,true,49,
224,3,true,49,
225,3,true,49,
226,151,true,48,
227,146,true,48,
228,3,true,48,
229,3,true,48,
230,466,true,48,
231,3,true,48,
232,2,true,48,
233,489,true,48,
234,484,true,48,
235,3,true,48,
236,144,true,48,
237,3,true,48,
238,3,true,48,
239,534,true,49,
240,500,true,49,
241,3,true,49,
242,3,true,49,
243,3,true,49,
244,303,true,48,
245,2,true,48,
246,148,true,48,
247,143,true,48,
248,3,true,48,
249,2,true,48,
250,2,true,48,
251,297,true,49,
252,2,true,49,
253,3,true,49,
254,465,true,48,
255,3,true,48,
256,305,true,48,
257,482,true,48,
258,149,true,48,
259,143,true,49,
260,2,true,49,
261,2,true,49,
262,498,true,48,
263,322,true,48,
264,3,true,48,
265,303,true,48,
266,2,true,48,
267,3,true,48,
268,146,true,48,
269,3,true,48,
270,296,true,48,
271,3,true,48,
272,3,true,48,
273,147,true,48,
274,2,true,48,
275,140,true,49,
276,3,true,49,
277,3,true,49,
278,2,true,49,
279,522,true,49,
280,143,true,49,
281,3,true,49,
282,4,true,49,
283,142,true,48,
284,3,true,48,
285,3,true,48,
286,500,true,49,
287,467,true,49,
288,469,true,49,
289,2,true,49,
290,2,true,49,
291,2,true,49,
292,2,true,49,
293,2,true,49,
294,2,true,49,
295,2,true,49,
296,2,true,49,
297,3,true,49,
298,2,true,49,
299,2,true,49,
