i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,4,true,0,
1,4,true,0,
2,6,true,0,
3,7,true,0,
4,9,true,0,
5,6,true,0,
6,6,true,0,
7,6,true,0,
8,7,true,0,
9,8,true,0,
10,9,true,0,
11,8,true,0,
12,9,true,0,
13,9,true,0,
14,9,true,0,
15,9,true,0,
16,8,true,0,
17,10,true,0,
18,9,true,0,
19,9,true,0,
20,8,true,0,
21,9,true,0,
22,7,true,0,
23,7,true,0,
24,7,true,0,
25,7,true,0,
26,7,true,0,
27,6,true,0,
28,6,true,0,
29,7,true,0,
30,6,true,0,
31,7,true,0,
32,5,true,0,
33,8,true,0,
34,7,true,0,
35,8,true,0,
36,7,true,0,
37,8,true,0,
38,7,true,0,
39,7,true,0,
40,7,true,0,
41,9,true,0,
42,8,true,0,
43,8,true,0,
44,7,true,0,
45,7,true,0,
46,7,true,0,
47,8,true,0,
48,7,true,0,
49,7,true,0,
50,7,true,0,
51,7,true,0,
52,7,true,0,
53,6,true,0,
54,6,true,0,
55,6,true,0,
56,6,true,0,
57,6,true,0,
58,6,true,0,
59,6,true,0,
60,7,true,0,
61,7,true,0,
62,6,true,0,
63,7,true,0,
64,7,true,0,
65,8,true,0,
66,6,true,0,
67,7,true,0,
68,7,true,0,
69,6,true,0,
70,7,true,0,
71,6,true,0,
72,7,true,0,
73,6,true,0,
74,6,true,0,
75,7,true,0,
76,6,true,0,
77,7,true,0,
78,6,true,0,
79,8,true,0,
80,7,true,0,
81,7,true,0,
82,8,true,0,
83,7,true,0,
84,7,true,0,
85,7,true,0,
86,7,true,0,
87,7,true,0,
88,7,true,0,
89,7,true,0,
90,6,true,0,
91,7,true,0,
92,6,true,0,
93,6,true,0,
94,6,true,0,
95,6,true,0,
96,6,true,0,
97,7,true,0,
98,116,true,53,
99,115,true,53,
100,116,true,53,
101,115,true,53,
102,115,true,53,
103,7,true,53,
104,7,true,53,
105,7,true,53,
106,6,true,53,
107,6,true,53,
108,6,true,53,
109,6,true,53,
110,6,true,53,
111,6,true,53,
112,6,true,53,
113,7,true,53,
114,7,true,53,
115,7,true,53,
116,6,true,53,
117,7,true,53,
118,5,true,53,
119,6,true,53,
120,7,true,53,
121,7,true,53,
122,6,true,53,
123,7,true,53,
124,7,true,53,
125,7,true,53,
126,6,true,53,
127,6,true,53,
128,6,true,53,
129,113,true,53,
130,113,true,53,
131,114,true,53,
132,113,true,53,
133,114,true,53,
134,6,true,53,
135,6,true,53,
136,7,true,53,
137,8,true,53,
138,7,true,53,
139,7,true,53,
140,6,true,53,
141,7,true,53,
142,7,true,53,
143,7,true,53,
144,6,true,53,
145,7,true,53,
146,8,true,53,
147,8,true,53,
148,8,true,53,
149,8,true,53,
150,8,true,53,
151,8,true,53,
152,8,true,53,
153,8,true,53,
154,8,true,53,
155,8,true,53,
156,121,true,53,
157,121,true,53,
158,120,true,53,
159,120,true,53,
160,120,true,53,
161,7,true,53,
162,8,true,53,
163,8,true,53,
164,9,true,53,
165,8,true,53,
166,7,true,53,
167,7,true,53,
168,7,true,53,
169,7,true,53,
170,5,true,53,
171,6,true,53,
172,6,true,53,
173,7,true,53,
174,7,true,53,
175,7,true,53,
176,7,true,53,
177,8,true,53,
178,7,true,53,
179,6,true,53,
180,7,true,53,
181,7,true,53,
182,6,true,53,
183,113,true,54,
184,113,true,54,
185,113,true,54,
186,113,true,54,
187,113,true,54,
188,6,true,54,
189,7,true,54,
190,6,true,54,
191,7,true,54,
192,7,true,54,
193,7,true,54,
194,7,true,54,
195,7,true,54,
196,6,true,54,
197,6,true,54,
198,6,true,54,
199,6,true,54,
200,7,true,54,
201,7,true,54,
202,7,true,54,
203,6,true,54,
204,7,true,54,
205,6,true,54,
206,6,true,54,
207,6,true,54,
208,7,true,54,
209,7,true,54,
210,8,true,54,
211,8,true,54,
212,8,true,54,
213,114,true,55,
214,113,true,55,
215,112,true,55,
216,111,true,55,
217,111,true,55,
218,6,true,55,
219,6,true,55,
220,6,true,55,
221,6,true,55,
223,5,true,55,
222,7,true,55,
224,7,true,55,
225,7,true,55,
226,7,true,55,
227,6,true,55,
228,8,true,55,
229,7,true,55,
230,8,true,55,
231,8,true,55,
232,7,true,55,
233,6,true,55,
234,7,true,55,
235,6,true,55,
236,7,true,55,
237,7,true,55,
238,8,true,55,
239,7,true,55,
240,7,true,55,
241,7,true,55,
242,8,true,55,
243,7,true,55,
244,7,true,55,
245,108,true,55,
246,108,true,55,
247,108,true,55,
248,107,true,55,
249,107,true,55,
250,6,true,55,
251,6,true,55,
252,6,true,55,
253,7,true,55,
254,6,true,55,
255,7,true,55,
256,6,true,55,
257,7,true,55,
258,7,true,55,
259,8,true,55,
260,7,true,55,
261,7,true,55,
262,7,true,55,
263,6,true,55,
264,6,true,55,
265,5,true,55,
266,6,true,55,
268,4,true,55,
267,7,true,55,
269,6,true,55,
270,6,true,55,
271,6,true,55,
272,6,true,55,
273,6,true,55,
274,8,true,55,
275,8,true,55,
276,9,true,55,
277,7,true,55,
278,8,true,55,
279,6,true,55,
280,6,true,55,
281,108,true,56,
282,108,true,56,
283,108,true,56,
284,107,true,56,
285,107,true,56,
286,6,true,56,
287,7,true,56,
288,6,true,56,
289,7,true,56,
290,6,true,56,
291,6,true,56,
292,6,true,56,
293,6,true,56,
294,7,true,56,
298,3,true,56,
295,7,true,56,
296,7,true,56,
297,6,true,56,
299,4,true,56,
