i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,38,true,0,
1,39,true,0,
2,39,true,0,
3,40,true,0,
4,41,true,0,
5,42,true,0,
6,43,true,0,
7,45,true,0,
8,46,true,0,
9,46,true,0,
10,47,true,0,
11,48,true,0,
12,49,true,0,
13,50,true,0,
14,51,true,0,
15,52,true,0,
16,57,true,0,
17,58,true,0,
18,58,true,0,
19,59,true,0,
20,60,true,0,
21,61,true,0,
22,62,true,0,
23,63,true,0,
24,64,true,0,
25,65,true,0,
26,67,true,0,
27,68,true,0,
28,68,true,0,
29,68,true,0,
30,69,true,0,
31,70,true,0,
32,71,true,0,
33,72,true,0,
34,73,true,0,
35,73,true,0,
36,74,true,0,
37,75,true,0,
38,75,true,0,
39,76,true,0,
40,77,true,0,
41,78,true,0,
42,79,true,0,
43,80,true,0,
44,81,true,0,
46,89,true,0,
45,90,true,0,
47,91,true,0,
48,92,true,0,
49,92,true,0,
50,93,true,0,
51,94,true,0,
52,95,true,0,
53,96,true,0,
54,97,true,0,
56,97,true,0,
55,98,true,0,
57,99,true,0,
58,100,true,0,
60,100,true,0,
59,100,true,0,
62,101,true,0,
61,102,true,0,
63,103,true,0,
64,104,true,0,
65,105,true,0,
67,107,true,0,
66,108,true,0,
68,110,true,0,
69,111,true,0,
70,111,true,0,
71,112,true,0,
72,116,true,0,
74,117,true,0,
73,118,true,0,
76,119,true,0,
75,120,true,0,
77,121,true,0,
79,122,true,0,
78,124,true,0,
80,107,true,0,
81,107,true,0,
82,107,true,0,
83,107,true,0,
84,108,true,0,
85,108,true,0,
86,108,true,0,
87,107,true,0,
88,106,true,0,
89,106,true,0,
90,106,true,0,
91,106,true,0,
92,106,true,0,
93,106,true,0,
94,106,true,0,
95,234,true,67,
96,246,true,67,
97,246,true,67,
98,247,true,67,
99,246,true,67,
100,246,true,67,
101,246,true,67,
102,246,true,67,
103,246,true,67,
104,246,true,67,
105,245,true,67,
106,244,true,67,
107,244,true,67,
108,243,true,67,
109,243,true,67,
110,243,true,67,
111,243,true,67,
112,243,true,67,
113,244,true,67,
114,244,true,67,
115,244,true,67,
116,243,true,67,
117,244,true,67,
118,244,true,67,
119,243,true,67,
120,243,true,67,
121,243,true,67,
122,244,true,67,
123,244,true,67,
124,369,true,67,
125,362,true,67,
126,362,true,67,
127,362,true,67,
128,361,true,67,
129,361,true,67,
130,360,true,67,
131,362,true,67,
132,362,true,67,
133,362,true,67,
134,362,true,67,
135,362,true,67,
136,363,true,67,
137,362,true,67,
138,362,true,67,
139,362,true,67,
140,361,true,67,
141,361,true,67,
142,361,true,67,
143,360,true,67,
144,360,true,67,
145,359,true,67,
146,359,true,67,
147,359,true,67,
148,358,true,67,
149,358,true,67,
150,358,true,67,
151,357,true,67,
152,354,true,67,
153,354,true,67,
154,353,true,67,
155,353,true,67,
156,364,true,67,
157,364,true,67,
158,363,true,67,
159,482,true,67,
160,468,true,67,
161,468,true,67,
162,468,true,67,
163,467,true,67,
164,467,true,67,
165,467,true,67,
166,466,true,67,
167,466,true,67,
168,466,true,67,
169,465,true,67,
170,465,true,67,
171,465,true,67,
172,464,true,67,
173,464,true,67,
174,464,true,67,
175,330,true,67,
176,330,true,67,
177,330,true,67,
178,330,true,67,
179,330,true,67,
180,330,true,67,
181,331,true,67,
182,331,true,67,
183,331,true,67,
184,331,true,67,
185,331,true,67,
186,332,true,67,
187,335,true,67,
188,335,true,67,
189,335,true,67,
190,335,true,67,
191,337,true,67,
192,336,true,67,
193,337,true,67,
194,337,true,67,
195,337,true,67,
196,580,true,67,
197,581,true,67,
198,583,true,67,
199,583,true,67,
200,583,true,67,
201,583,true,67,
202,583,true,67,
203,584,true,67,
204,458,true,67,
205,458,true,67,
206,466,true,67,
207,466,true,67,
208,467,true,67,
209,467,true,67,
210,469,true,67,
211,470,true,67,
212,470,true,67,
213,469,true,67,
214,471,true,67,
215,471,true,67,
216,472,true,67,
217,472,true,67,
218,473,true,67,
219,473,true,67,
220,474,true,67,
221,475,true,67,
222,475,true,67,
223,476,true,67,
224,477,true,67,
225,477,true,67,
226,477,true,67,
227,476,true,67,
228,476,true,67,
229,477,true,67,
230,477,true,67,
231,477,true,67,
232,477,true,67,
233,477,true,67,
234,477,true,67,
235,477,true,67,
236,466,true,67,
237,466,true,67,
238,466,true,67,
239,347,true,67,
240,347,true,67,
241,349,true,67,
242,349,true,67,
243,348,true,67,
244,349,true,67,
245,349,true,67,
246,349,true,67,
247,350,true,67,
248,349,true,67,
249,349,true,67,
250,350,true,67,
251,350,true,67,
252,350,true,67,
253,351,true,67,
254,350,true,67,
255,559,true,68,
256,559,true,68,
257,559,true,68,
258,560,true,68,
259,560,true,68,
260,559,true,68,
261,558,true,68,
262,558,true,68,
263,559,true,68,
264,559,true,68,
265,559,true,68,
266,719,true,68,
267,715,true,68,
268,714,true,68,
269,714,true,68,
270,714,true,68,
271,714,true,68,
272,713,true,68,
273,713,true,68,
274,713,true,68,
275,712,true,68,
276,468,true,68,
277,467,true,68,
278,466,true,68,
279,466,true,68,
280,466,true,68,
281,464,true,68,
282,464,true,68,
283,463,true,68,
284,462,true,68,
285,618,true,68,
286,612,true,68,
287,610,true,68,
288,610,true,68,
289,609,true,68,
290,606,true,68,
291,606,true,68,
292,605,true,68,
293,604,true,68,
294,604,true,68,
295,602,true,68,
296,602,true,68,
297,602,true,68,
298,600,true,68,
299,600,true,68,
