i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,14,false,0,
1,15,false,0,
2,14,false,0,
3,15,false,0,
4,16,false,0,
6,16,false,0,
5,17,false,0,
7,18,false,0,
8,20,false,0,
9,19,false,0,
10,20,false,0,
11,21,false,0,
13,22,false,0,
12,23,false,0,
14,23,false,0,
15,24,false,0,
16,24,false,0,
18,24,false,0,
17,25,false,0,
19,26,false,0,
20,26,false,0,
21,27,false,0,
23,28,false,0,
22,28,false,0,
24,29,false,0,
26,33,false,0,
25,33,false,0,
27,34,false,0,
28,35,false,0,
29,34,false,0,
31,36,false,0,
30,37,false,0,
32,38,false,0,
33,39,false,0,
34,40,false,0,
36,40,false,0,
35,41,false,0,
37,42,false,0,
38,42,false,0,
39,43,false,0,
40,39,false,0,
41,38,false,0,
42,38,false,0,
43,38,false,0,
44,38,false,0,
45,38,false,0,
46,38,false,0,
47,40,false,0,
48,39,false,0,
49,39,false,0,
50,39,false,0,
51,39,false,0,
52,41,false,0,
53,40,false,0,
54,41,false,0,
55,40,false,0,
56,40,false,0,
57,39,false,0,
58,40,false,0,
59,39,false,0,
60,40,false,0,
61,39,false,0,
62,39,false,0,
63,39,false,0,
64,39,false,0,
65,36,false,0,
66,36,false,0,
67,36,false,0,
68,36,false,0,
69,35,false,0,
70,35,false,0,
71,34,false,0,
72,34,false,0,
73,33,false,0,
74,33,false,0,
75,32,false,0,
76,33,false,0,
77,37,false,0,
78,37,false,0,
79,37,false,0,
80,35,false,0,
81,35,false,0,
82,36,false,0,
83,36,false,0,
84,36,false,0,
85,36,false,0,
86,34,false,0,
87,33,false,0,
88,34,false,0,
89,34,false,0,
90,33,false,0,
91,34,false,0,
92,32,false,0,
93,31,false,0,
94,32,false,0,
95,32,false,0,
96,32,false,0,
97,34,false,0,
98,35,false,0,
99,35,false,0,
100,36,false,0,
101,36,false,0,
102,36,false,0,
103,37,false,0,
104,35,false,0,
105,36,false,0,
106,35,false,0,
107,35,false,0,
108,35,false,0,
109,35,false,0,
110,35,false,0,
111,35,false,0,
112,35,false,0,
113,35,false,0,
114,35,false,0,
115,36,false,0,
116,36,false,0,
117,32,false,0,
118,32,false,0,
119,31,false,0,
120,34,false,0,
121,33,false,0,
122,34,false,0,
123,34,false,0,
124,33,false,0,
125,34,false,0,
126,34,false,0,
127,34,false,0,
128,35,false,0,
129,35,false,0,
130,36,false,0,
131,36,false,0,
132,35,false,0,
133,35,false,0,
134,35,false,0,
135,35,false,0,
136,35,false,0,
137,32,false,0,
138,31,false,0,
139,32,false,0,
140,31,false,0,
141,31,false,0,
142,31,false,0,
143,34,false,0,
144,34,false,0,
145,34,false,0,
146,34,false,0,
147,34,false,0,
148,34,false,0,
149,35,false,0,
150,34,false,0,
151,35,false,0,
152,35,false,0,
153,35,false,0,
154,34,false,0,
155,35,false,0,
156,34,false,0,
157,35,false,0,
158,34,false,0,
159,35,false,0,
160,31,false,0,
161,31,false,0,
162,32,false,0,
163,32,false,0,
164,31,false,0,
165,32,false,0,
166,31,false,0,
167,146,false,48,
168,145,false,48,
169,145,false,48,
170,145,false,48,
171,145,false,48,
172,146,false,48,
173,145,false,48,
174,145,false,48,
175,146,false,48,
176,145,false,48,
177,146,false,48,
178,145,false,48,
179,146,false,48,
180,145,false,48,
181,146,false,48,
182,147,false,48,
183,144,false,48,
184,144,false,48,
185,145,false,48,
186,144,false,48,
187,147,false,48,
188,148,false,48,
189,148,false,48,
190,148,false,48,
191,148,false,48,
192,149,false,48,
193,148,false,48,
194,149,false,48,
195,147,false,48,
196,148,false,48,
197,147,false,48,
198,148,false,48,
199,148,false,48,
200,145,false,48,
201,145,false,48,
202,145,false,48,
203,144,false,48,
204,144,false,48,
205,144,false,48,
206,144,false,48,
207,36,false,48,
208,36,false,48,
209,35,false,48,
210,36,false,48,
211,35,false,48,
212,35,false,48,
213,137,false,48,
214,138,false,48,
215,138,false,48,
216,137,false,48,
217,138,false,48,
218,137,false,48,
219,138,false,48,
220,138,false,48,
221,141,false,48,
222,140,false,48,
223,140,false,48,
224,140,false,48,
225,139,false,48,
226,140,false,48,
227,136,false,48,
228,135,false,48,
229,136,false,48,
230,135,false,48,
231,134,false,48,
232,135,false,48,
233,134,false,48,
234,135,false,48,
235,134,false,48,
236,135,false,48,
237,134,false,48,
238,135,false,48,
239,134,false,48,
240,134,false,48,
241,134,false,48,
242,134,false,48,
243,134,false,48,
244,134,false,48,
245,134,false,48,
246,135,false,48,
247,136,false,48,
248,136,false,48,
249,136,false,48,
250,136,false,48,
251,136,false,48,
252,137,false,48,
253,33,false,48,
254,34,false,48,
255,33,false,48,
256,33,false,48,
257,35,false,48,
258,35,false,48,
259,36,false,48,
260,35,false,48,
261,33,false,48,
262,32,false,48,
286,20,false,48,
263,33,false,48,
264,32,false,48,
265,33,false,48,
266,32,false,48,
267,31,false,48,
268,32,false,48,
269,31,false,48,
270,31,false,48,
271,31,false,48,
272,31,false,48,
273,30,false,48,
274,31,false,48,
275,30,false,48,
276,30,false,48,
277,30,false,48,
278,31,false,48,
279,30,false,48,
280,31,false,48,
281,31,false,48,
282,31,false,48,
283,31,false,48,
284,31,false,48,
285,30,false,48,
287,125,false,48,
288,125,false,48,
289,124,false,48,
290,125,false,48,
291,124,false,48,
292,124,false,48,
293,124,false,48,
294,124,false,48,
295,123,false,48,
296,123,false,48,
297,121,false,48,
298,122,false,48,
299,121,false,48,
