i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,8,true,0,
1,7,true,0,
2,4,true,0,
3,3,true,0,
4,3,true,0,
5,4,true,0,
6,3,true,0,
7,3,true,0,
8,2,true,0,
9,2,true,0,
10,3,true,0,
11,3,true,0,
12,2,true,0,
13,2,true,0,
14,2,true,0,
15,2,true,0,
16,2,true,0,
17,3,true,0,
18,2,true,0,
19,2,true,0,
20,2,true,0,
21,1,true,0,
22,1,true,0,
23,2,true,0,
24,2,true,0,
25,2,true,0,
26,1,true,0,
27,1,true,0,
28,2,true,0,
29,2,true,0,
30,2,true,0,
31,2,true,0,
32,2,true,0,
33,2,true,0,
34,2,true,0,
35,2,true,0,
36,2,true,0,
37,2,true,0,
38,2,true,0,
39,2,true,0,
40,2,true,0,
41,2,true,0,
42,2,true,0,
43,1,true,0,
44,1,true,0,
45,1,true,0,
46,1,true,0,
47,2,true,0,
48,2,true,0,
49,2,true,0,
50,2,true,0,
51,2,true,0,
52,2,true,0,
53,2,true,0,
54,2,true,0,
55,2,true,0,
56,2,true,0,
57,292,true,55,
58,2,true,55,
59,2,true,55,
60,2,true,55,
61,2,true,55,
62,2,true,55,
63,2,true,55,
64,2,true,55,
65,2,true,55,
66,2,true,55,
67,1,true,55,
68,1,true,55,
69,1,true,55,
70,1,true,55,
71,1,true,55,
72,1,true,55,
73,1,true,55,
74,1,true,55,
75,1,true,55,
76,2,true,55,
77,2,true,55,
78,2,true,55,
79,2,true,55,
80,1,true,55,
81,1,true,55,
82,1,true,55,
83,2,true,55,
84,2,true,55,
85,2,true,55,
86,2,true,55,
87,1,true,55,
88,93,true,55,
89,2,true,55,
90,2,true,55,
91,2,true,55,
92,2,true,55,
93,2,true,55,
94,2,true,55,
95,2,true,55,
96,2,true,55,
97,2,true,55,
98,2,true,55,
99,1,true,55,
100,2,true,55,
101,2,true,55,
102,2,true,55,
103,2,true,55,
104,2,true,55,
105,2,true,55,
106,1,true,55,
107,1,true,55,
108,1,true,55,
109,2,true,55,
110,2,true,55,
111,2,true,55,
112,2,true,55,
113,2,true,55,
114,95,true,56,
115,2,true,56,
116,2,true,56,
117,2,true,56,
118,2,true,56,
119,2,true,56,
120,3,true,56,
121,2,true,56,
122,1,true,56,
123,1,true,56,
124,1,true,56,
125,1,true,56,
126,2,true,56,
127,2,true,56,
128,2,true,56,
129,2,true,56,
130,2,true,56,
131,2,true,56,
132,1,true,56,
133,1,true,56,
134,2,true,56,
135,2,true,56,
136,2,true,56,
137,1,true,56,
138,1,true,56,
139,1,true,56,
140,1,true,56,
141,91,true,57,
142,2,true,57,
143,2,true,57,
144,2,true,57,
145,2,true,57,
146,2,true,57,
147,3,true,57,
148,3,true,57,
149,3,true,57,
150,2,true,57,
151,2,true,57,
152,2,true,57,
153,2,true,57,
154,3,true,57,
155,2,true,57,
156,2,true,57,
157,2,true,57,
158,2,true,57,
159,2,true,57,
160,2,true,57,
161,2,true,57,
162,2,true,57,
163,2,true,57,
164,2,true,57,
165,2,true,57,
166,2,true,57,
167,2,true,57,
168,94,true,57,
169,2,true,57,
170,1,true,57,
171,1,true,57,
172,1,true,57,
173,2,true,57,
174,2,true,57,
175,2,true,57,
176,1,true,57,
177,2,true,57,
178,2,true,57,
179,2,true,57,
180,2,true,57,
181,2,true,57,
182,1,true,57,
183,2,true,57,
184,2,true,57,
185,2,true,57,
186,2,true,57,
187,2,true,57,
188,2,true,57,
189,2,true,57,
190,2,true,57,
191,2,true,57,
192,2,true,57,
193,2,true,57,
194,2,true,57,
195,2,true,57,
196,2,true,57,
197,109,true,58,
198,2,true,58,
199,2,true,58,
200,2,true,58,
201,2,true,58,
202,3,true,58,
203,2,true,58,
204,2,true,58,
205,2,true,58,
206,2,true,58,
207,2,true,58,
208,2,true,58,
209,2,true,58,
210,2,true,58,
211,2,true,58,
212,2,true,58,
213,2,true,58,
214,2,true,58,
215,126,true,58,
216,1,true,58,
217,1,true,58,
218,1,true,58,
219,2,true,58,
220,2,true,58,
221,1,true,58,
222,1,true,58,
223,1,true,58,
224,1,true,58,
225,1,true,58,
226,2,true,58,
227,2,true,58,
228,91,true,59,
229,2,true,59,
230,2,true,59,
231,2,true,59,
232,2,true,59,
233,2,true,59,
234,2,true,59,
235,2,true,59,
236,2,true,59,
237,2,true,59,
238,2,true,59,
239,2,true,59,
240,2,true,59,
241,2,true,59,
242,2,true,59,
243,2,true,59,
244,2,true,59,
245,2,true,59,
246,2,true,59,
247,2,true,59,
248,2,true,59,
249,2,true,59,
250,2,true,59,
251,2,true,59,
252,2,true,59,
253,2,true,59,
254,2,true,59,
255,2,true,59,
256,2,true,59,
257,2,true,59,
258,107,true,60,
259,2,true,60,
260,2,true,60,
261,2,true,60,
262,2,true,60,
263,2,true,60,
264,2,true,60,
265,2,true,60,
266,2,true,60,
267,2,true,60,
268,2,true,60,
269,3,true,60,
270,2,true,60,
271,2,true,60,
272,2,true,60,
273,2,true,60,
274,2,true,60,
275,2,true,60,
276,1,true,60,
277,93,true,62,
278,2,true,62,
279,2,true,62,
280,2,true,62,
281,2,true,62,
282,2,true,62,
283,1,true,62,
284,2,true,62,
285,2,true,62,
286,2,true,62,
287,2,true,62,
288,2,true,62,
289,2,true,62,
290,2,true,62,
291,2,true,62,
292,2,true,62,
293,2,true,62,
294,2,true,62,
295,2,true,62,
296,1,true,62,
297,1,true,62,
298,2,true,62,
299,2,true,62,
