i,latency_ms,valid,bridge_ram_mb,system_ram_mb
0,14,false,0,
1,14,false,0,
2,15,false,0,
3,14,false,0,
4,15,false,0,
5,17,false,0,
6,18,false,0,
7,19,false,0,
8,18,false,0,
9,19,false,0,
10,19,false,0,
11,19,false,0,
12,19,false,0,
13,20,false,0,
14,20,false,0,
15,24,false,0,
16,24,false,0,
17,25,false,0,
18,25,false,0,
19,26,false,0,
20,18,false,0,
21,17,false,0,
22,18,false,0,
23,18,false,0,
24,19,false,0,
25,18,false,0,
26,18,false,0,
27,17,false,0,
28,17,false,0,
29,17,false,0,
30,19,false,0,
31,19,false,0,
32,19,false,0,
33,19,false,0,
34,19,false,0,
35,19,false,0,
36,18,false,0,
37,18,false,0,
38,18,false,0,
39,18,false,0,
40,17,false,0,
41,17,false,0,
42,16,false,0,
43,15,false,0,
44,15,false,0,
45,18,false,0,
46,18,false,0,
47,18,false,0,
48,18,false,0,
49,19,false,0,
50,17,false,0,
51,17,false,0,
52,16,false,0,
53,17,false,0,
54,16,false,0,
55,17,false,0,
56,18,false,0,
57,18,false,0,
58,17,false,0,
59,18,false,0,
60,18,false,0,
61,17,false,0,
62,18,false,0,
63,19,false,0,
64,19,false,0,
65,17,false,0,
66,17,false,0,
67,17,false,0,
68,17,false,0,
69,16,false,0,
70,16,false,0,
71,16,false,0,
72,16,false,0,
73,16,false,0,
74,16,false,0,
75,16,false,0,
76,17,false,0,
77,16,false,0,
78,16,false,0,
79,16,false,0,
80,17,false,0,
81,18,false,0,
82,17,false,0,
83,15,false,0,
84,16,false,0,
85,16,false,0,
86,17,false,0,
87,16,false,0,
88,17,false,0,
89,17,false,0,
90,17,false,0,
91,18,false,0,
92,20,false,0,
93,21,false,0,
94,20,false,0,
95,19,false,0,
96,18,false,0,
97,19,false,0,
98,19,false,0,
99,19,false,0,
100,19,false,0,
101,18,false,0,
102,18,false,0,
103,18,false,0,
104,20,false,0,
105,19,false,0,
106,19,false,0,
107,18,false,0,
108,18,false,0,
109,18,false,0,
110,17,false,0,
111,19,false,0,
112,16,false,0,
113,16,false,0,
114,15,false,0,
115,17,false,0,
116,16,false,0,
117,17,false,0,
118,17,false,0,
119,17,false,0,
120,17,false,0,
121,17,false,0,
122,20,false,0,
123,19,false,0,
124,18,false,0,
125,19,false,0,
126,18,false,0,
127,19,false,0,
128,18,false,0,
129,19,false,0,
130,18,false,0,
131,18,false,0,
132,18,false,0,
133,18,false,0,
134,18,false,0,
135,19,false,0,
136,19,false,0,
137,18,false,0,
138,18,false,0,
139,18,false,0,
140,18,false,0,
141,18,false,0,
142,17,false,0,
143,17,false,0,
144,18,false,0,
145,17,false,0,
146,18,false,0,
147,17,false,0,
148,16,false,0,
149,17,false,0,
150,16,false,0,
151,17,false,0,
152,17,false,0,
153,18,false,0,
154,17,false,0,
155,115,false,47,
156,115,false,47,
157,115,false,47,
158,116,false,47,
159,115,false,47,
160,115,false,47,
161,115,false,47,
162,115,false,47,
163,115,false,47,
164,115,false,47,
165,115,false,47,
166,115,false,47,
167,116,false,47,
168,116,false,47,
169,117,false,47,
170,117,false,47,
171,118,false,47,
172,117,false,47,
173,117,false,47,
174,120,false,47,
175,18,false,47,
176,19,false,47,
177,18,false,47,
178,18,false,47,
179,17,false,47,
180,18,false,47,
181,17,false,47,
182,19,false,47,
183,29,false,47,
184,30,false,47,
185,30,false,47,
186,29,false,47,
187,30,false,47,
188,29,false,47,
189,29,false,47,
190,29,false,47,
191,29,false,47,
192,28,false,47,
193,29,false,47,
194,25,false,47,
195,26,false,47,
196,25,false,47,
197,25,false,47,
198,25,false,47,
199,25,false,47,
200,26,false,47,
201,29,false,47,
202,120,false,47,
203,120,false,47,
204,120,false,47,
205,120,false,47,
206,119,false,47,
207,120,false,47,
208,119,false,47,
209,119,false,47,
210,119,false,47,
211,119,false,47,
212,119,false,47,
213,118,false,47,
214,119,false,47,
215,118,false,47,
216,119,false,47,
217,119,false,47,
218,119,false,47,
219,119,false,47,
220,119,false,47,
221,119,false,47,
222,16,false,47,
223,16,false,47,
224,16,false,47,
225,16,false,47,
226,16,false,47,
227,16,false,47,
228,17,false,47,
229,17,false,47,
230,17,false,47,
231,17,false,47,
232,17,false,47,
233,17,false,47,
234,18,false,47,
235,17,false,47,
236,18,false,47,
237,17,false,47,
238,17,false,47,
239,18,false,47,
240,19,false,47,
241,16,false,47,
242,16,false,47,
243,18,false,47,
244,18,false,47,
245,18,false,47,
246,20,false,47,
247,19,false,47,
248,18,false,47,
249,19,false,47,
250,18,false,47,
251,19,false,47,
252,20,false,47,
253,19,false,47,
254,19,false,47,
255,18,false,47,
256,21,false,47,
257,21,false,47,
258,20,false,47,
259,20,false,47,
260,117,false,47,
261,117,false,47,
262,116,false,47,
263,117,false,47,
264,117,false,47,
265,116,false,47,
266,116,false,47,
267,115,false,47,
268,116,false,47,
269,117,false,47,
270,116,false,47,
271,117,false,47,
272,116,false,47,
273,117,false,47,
274,117,false,47,
275,118,false,47,
276,116,false,47,
277,115,false,47,
278,115,false,47,
279,115,false,47,
280,15,false,47,
281,15,false,47,
282,15,false,47,
283,14,false,47,
284,15,false,47,
285,14,false,47,
286,15,false,47,
287,14,false,47,
288,14,false,47,
289,13,false,47,
290,12,false,47,
291,13,false,47,
292,12,false,47,
293,12,false,47,
294,12,false,47,
295,11,false,47,
296,11,false,47,
297,11,false,47,
298,10,false,47,
299,11,false,47,
